Year,Title,Comedian,Location,Comedian_Gender,Ovr_Rating,Median_Rating,Tot_Review,Female_Rating,Male_Rating,Female_Review,Male_Review,Section,Text
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,35,"So, I bought a house around the corner. Ok? Like a fucking quarter of a mile. Like, right around the fucking corner. Damn near the same house, ok? But, it wasn't enough, man. I went in there and that judge was like, ""Uh, Mr. Rock, I need to see pictures... of the beds in the bedroom to make sure the children have a place to sleep."" I was like, ""What... What... You think I got a manger? What? Like, I got a million-dollar house with no beds?"" Ok, showed him the picture, right? But that wasn't enough. Then the judge was like, ""Uh, Mr. Rock, I need to see pictures of the refrigerator and the food inside... to make sure the children have enough to eat."" And I'm like... ""What have you heard about me?"" ""I'm Chris Rock, not Chris Brown."""
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,36,"Yo, man. Yo, fellas, I hope none of you get divorced. I'm telling you right now, if you ever do anything good for your kids, take a picture of that shit. If you hug them, take a picture. If you feed them, take a picture. ‘Cause you never know when you might need receipts of love. Winter is coming. It worked out. I got my kids. I got my kids. I got my custody. It's fucking beautiful, ok? Got my kids, man. I just won them this afternoon. I got my fucking kids, man. That shit was, like, humiliating, man. Trying to... prove your parenthood, man. So, I know I said you're not supposed to compete in a relationship. But, after you go through that shit, like, ""Am I gonna lose my kids? It's like, ""Yo, I'm going hard, every time I have my kids."" And I always went hard, but I'm going extra hard. ""I don't know what you're doing at your mother's house, but we gonna top that shit."" Every motherfucking time, ok? Sometimes I bring guest stars. I make sure they go back to her with a story. They like, ""Mama, Mama, Drake helped me with my homework."" ""Lady Gaga made me a grilled cheese sandwich."" Ya'll think I'm bullshitting. Check my Instagram, alright?"
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,37,"And the crazy thing is... So, after you get through the custody thing, then you gotta divide the money. That's some fucking scary shit, man. And whoever, whoever... makes the most money has to pay the legal fees for the other person. So, I had to pay for a lawyer to divorce me. That's like hiring a hit man to kill you. It's like, ""Ok, here's a picture of me. I'm gonna be at Burger King... at 10:38, ok? Shoot me in the head and give me a call."" So.. I'm in court. Yo, one day I'm in court and I'm just looking around. And, you know, she got three lawyers. I got three lawyers. Shit's expensive as fuck. She got three lawyers. I got three lawyers. The judge. The bailiff. The stenographer. And I'm looking at all these motherfuckers, man. I was like, ""Wow, look at this whole town."" "
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,38,"Just here. And I'm looking at all these people and realize, like, everybody in this room is far more educated than me. Everybody. I dropped out of Boys High, ok. Got college motherfuckers coming at me, right? And I realize everybody in the room, born to much better circumstances than me. I'm from Bed-motherfucking-Stuy, baby. And everybody in there is there to take my money. It's like, ""Everybody in here is gonna leave with more money except me."" And they got up that morning. They brushed they teeth. They put on suits. They fixed their hair with the sole purpose of taking my shit. And, at that moment, I realized something. I made it. I made it. Started from the bottom, now I'm here. I made it, man. And after that, I was like, ""Fuck it, take it. Whatever you need. Take it. I'll be alright. I'm gonna work. It's gonna be good."""
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,39,"‘Cause here's the crazy thing. Some of these lessons, you just gotta learn. Like, I brought this shit on myself. You know? Nobody told me to go ho up, you know. I brought this shit on myself. And, you just gotta learn some lessons. Some man lessons. Ok? I know it's hard being a woman, but there's a coldness... that you have to accept... when you're a man, especially a black man. It's like... The worlds cold as a motherfucker, ok? When you get older, one thing I learned... only women, children and dogs... are loved unconditionally. Women, children, and dogs are loved unconditionally. A man is only loved... under the condition that he provides something. Ok? I've never heard a woman in my life say, ""You know, after he got laid off, we got so much closer."" No, no, no. I once heard my grandmother say, ""A broke man is like a broke hand. Can't do nothing with it."" What kind of gangster shit is that? That's right. Women, children, and dogs are loved unconditionally. A man is only loved under the condition that he provides something. That's right, fellas, when you meet a new girl, what do your friends ask you? ""What's she look like?"" Ladies, when you meet a new guy, what do your friends ask you? ""What does he do?"" ""What the fuck does that nigga do that can help you out? Can this motherfucker facilitate a dream or not? Even right now, Michelle Obama is looking at Barack, going, ""What's your plans, nigga?"" ""How's that book turning out? I need to see some pages."" "
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,40,"I remember, right when my divorce was final, I was at a party and I saw Rihanna. I was like, ""Ok, let's start this again."" So, I'm at this party, I see Rihanna. I was like, ""Ok, let me say whats up."" Right? And I'm like, ""How you doing, Rihanna?"" You ever forget how old you are? Rihanna looked at me like I was one of her aunts. Like... She didn't even register me as a dick-carrying member of society. Like, I would have had an easier time fucking Aretha Franklin."
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,41,"Ah, man. I'm retired. I am, uh... This cheat shit. I'm done. I'm done. You get to a certain age. You go, you lost... Shit. You lose enough shit. It's like, ""Fuck this."" I am done cheating. I'm... Hey, I love pussy, but I like peace more. Peace is better than pussy. Peace makes my dick hard. I need motherfucking peace, motherfucker. You wanna be my girl? Be peaceful. Just some peace, motherfucker. That's right, I ain't cheating at all, you know. I mean, unless Rihanna, you know..."
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,42,"It's all good, man. Now I'm dating. I'm actually dating. It's just weird, man. It's weird. I was married for a long time, man. You know, I date some girls my age. And some a little younger. That shit is crazy, man. Yo, shit has changed. These girls fuck fast now. They fuck fast and they leave. They just get the fuck out yo house. They just fuck and leave. I'm like, ""Where you going? It's yo place."" And they fuck immediately. I'm a grown man. And I'm like, ""This is inappropriate."" My God. Young girls like to get on top. Always wanna get on top. ""Let me ride it, Daddy. Let me get on top. Let me ride it. Let me get on top. Let me ride it. Let me ride it. Let me ride it."" You can't get no 45 year-old-woman to get on top. She's like, ""nigga, you lucky I'm laying like this."" ""I'll turn over to help you finish, but that's about it. These knees are delicate."" Shit, I'm on Tinder right now, under my own name. My friends are like, ""You can't be under your own name. What if you find a woman that just wants you 'cause you're Chris Rock?"" I'm like, ""But I am Chris Rock. What should I put? ‘Cedric the Entertainer'?"" Shit, my profile picture on Tinder right now is me, butt-naked, holding a microphone, and a tambourine. Hey, I'm out of here. Ya'll take care."
2018,Tamborine,Chris Rock,"New York, NY",M,6.6,7,6323,6.6,6.6,601,4197,43,"Hey! You came out! We're out here representing, man. I got to say, it's been a couple of good years for us Asians, right? We had Crazy Rich Asians last year. That was a huge moment for us, yeah. Jeremy Lin won a championship... for doing nothing. He's the first Asian kid to receive a participation trophy. We got to be proud of him, finally."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,1,"It's great, great couple of years, man. But this is recent history. I don't know if you guys remember this. Just three years ago, there was a movie called The Great Wall— starring Matt Damon. It was a real movie. It was Matt Damon in ancient China fighting dragons and shit, and everybody spoke English? I said, what the fuck is this? But you got to understand. I'm not mad at Matt Damon, OK? He's an actor. That's what he does for a living. That's how he gets a check. I get it. If somebody were to offer me a lead role in a movie called Mount Rushmore,... I would play the shit out of George Washington, you know what I mean?"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,2,"No shame in my game. I'll play George Washington Carver if they let me. That's a black guy, by the way. I don't know if you know. Gotta represent, man. I see a lot of people out here in the streets, they want to come up to me, but they're not really sure. There's a lot of debate amongst their friends. They're like, hey, man, are you sure that's him? If we go up there, we got to be sure. Because if we go up there and it's not him, we're gonna look super racist. Are you sure that's not Ken Jeong? I don't know. It looks kind of like Ali Wong. I don't know."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,3,"And they come up to me, it's always like, the first thing they say, like, hey, hey, man, aren't you that dude Jian-Yang from that show Silicon Valley? And I'm like, oh, thanks. Thank you. Oh, yeah, yeah, yeah, thank you. Thank you, I appreciate that. Yeah, I am. And then they're like, oh, shit, I didn't even know you speak English in real life! I'm like, it's called acting, motherfucker. Like, did you really think Matt Damon was Chinese? Like, what's wrong with you? I don't know what the disconnect is. Like, if a white actor does a British accent, he's a thespian. He wins an Oscar. If I do a Chinese accent, I'm automatically from the old country."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,4,"Representation matters, man. A lot of Asian people come up to me, very proud, very nice. They're like, Jimmy, thank you for represent the Asians, man. I'm like, eh, you're welcome. But you do understand, it's not really a choice, right? Like, when you wake up Asian, you can only represent Asians. I couldn't just wake up one day and be like, fuck it, I'm representing Nigerians today. I'm very proud to represent Asians. But at the same time, there's so much pressure. Like, nobody ever went up to Matt Damon and be like, hey, Matt, thanks for representing the whites. It sounds weird. That's like a different conversation for some reason, you know? If somebody came up to me being like, hey, Jimmy, I'm representing for the whites, I would leave that town immediately and never come back."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,5,"So much pressure to represent. I got to be a good Asian everywhere now. I got to tip everywhere I go. That was one of the major advantages of being Asian, is I could just pretend I don't know how to tip. Y'all know what a Chinese tip is? Chinese tip, it doesn't matter how big your bill is, you tip $2. That's a Chi– That's a Chinese tip, man. Now I got to tip 20% everywhere. I got to give every Uber driver five-star ratings just so I can be a good representative. Everywhere I go, I got to represent. Even day to day shit, even the bedroom I got to represent. After I hooked up with this one girl, this is what she said to me. She was like, Jimmy, I don't know how to tell you this, but you're the first Asian guy I've ever been with. I'm like, OK. What do you want, a fortune cookie? Like, wha–? Like, what do you want? She acted like she just unlocked a new character on Street Fighter or some shit. Why do you feel the need to say that?"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,6,"This one girl said this shit that was so disrespectful. This is what she said to me after we hooked up. She was like, Jimmy, um, I'm just glad the stereotype's not true. You don't have a small penis. I'm like, bitch, you understand you just insulted my entire race of people? But thank you. First of all, thank you for thinking that I did have a small penis, and we still had sex. You're the real MVP. You get two fortune cookies tonight, miss. Thank you. But that's a fucked up stereotype, right? That's not even true. That's a fucked up stereotype. Everybody should have average dick until proven guilty. I don't care how tall you are, what ethnicity you are, how big your hands are. Everybody should start at average dick, 8 inches. And we go from there. There's so much pressure, man. I feel like every time I have sex, there's a billion Chinese people on my back just judging me. I gotta make sure I perform and represent, you know? I got to get them an extra pump for my uncle in Shanghai, an extra pump for my nephew in Hong Kong and shit. It's like, oh, my god. That's why you see old Asian people, they be walking like this, just like– (CHINESE ACCENT) It's so much pressure."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,7,"I love old Asian people, man. Yeah, yeah, old Asian people are the best. But why are all old Asian people always stretching in the park? Like, it doesn't matter which city you're in, which park you go to, you wake up, 6:30 in the morning, you see about 250 old Asian people all doing this shit at the same time, for like three hours. What the fuck are they doing? And my dad was trying to explain to me. He's like, oh, they're warming up to do Tai Chi. I'm like, for how long? And ironically, Tai Chi is a warm-up in itself. So they're warming up to warm up for nothing. And I think to a lot of Americans, like, people think that Tai Chi to some, like, exotic Chinese secret, some oriental art. No. Tai Chi is just exercise for people who are too old to exercise. Let's not exoticize these things, you know? It's actually super simple to do Tai Chi. I went to a park, watched those old people for like an hour, and I learned how to do Tai Chi. Very simple, all you gotta do is two things. All you gotta do to do to Tai Chi is pretend you're wiping down a window and getting a blow job at the same time. You guys seem skeptical. Allow me to demonstrate. job. Then you lift her head up, because you're a gentleman, you know? That's Tai Chi."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,8,"Thank you. Let's not exoticize these Asian things. They're just old people reminiscing about the days when they got sucked off. That's it. You got to take advantages of all these, like, Asian stereotypes, you know? If people are just going to exoticize us, that's fine. Whenever somebody asks me to do something I don't want to do, I just make up a fake Chinese holiday now. It's like, hey, Jimmy can you help me move next Monday? I'm like, Monday? That's the Dragon Boat Lychee Boba Festiva, dog. I can't– I can't just help you move. My grandfather died for that shit, you understand?"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,9,"And if people are just gonna assume that I don't speak English, that's fine. That's what I do now when I get pulled over by the cops. I just pretend I don't speak English. I haven't gotten a ticket in five years. Last time I got pulled over, the cop was knocking on my window. He was like, sir, you do understand you can't make a right turn here? It says right there on the sign. You can't make a right turn. So I just looked up at him. I was like, (CHINESE ACCENT) Oh, I don't know. I'm sorry, but-ah English not very good. So I cannot read-ah the sign. And he was really confused. He just looked back down at me. He was like, sir, the sign is not in English. It's a diagram, so I don't understand how that's a language barrier? So I just looked up at him. I was like, (CHINESE ACCENT) Oh... I don't know. But do you know today is the Dragon Boat Lychee Boba–"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,10,"Thank you. Oh, you guys don't have to– thank you. Thank you for all your support. It's been great. It's been really great. Like, I'm finally– I'm like quasi-famous now. Nothing's really changed. I might get a free appetizer at select PF Chang's. That's about it. Nothing's really changed. I was still using Tinder up until like a year ago. This is a true story. But now I realize I got a whole new set of issues on Tinder. Like now, when I do match with a girl, she doesn't believe that it's me. Like, ew, that's not you. You're not that guy from this thing and that thing. I'm like, who the fuck is using me as a fake profile? You gotta dig real deep to use me, man. I feel like there's so many better choices out there."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,11,"One time– one time, my agent told me that I had a good look. And I'm like, thanks, dude, I appreciate that. But then it took me years to realize that having a good look is totally different than being good-looking. I still don't know what the fuck it means."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,12,"And look, I'm not being self-deprecating, OK? That's Hollywood talk. I don't listen to that shit. I understand that, in real life, I'm like super good-looking– if you're into anime. You gotta get in where you fit in, people. One time, I went over to the girl's house, she has this, like, Naruto anime poster in her bedroom. I knew I was fucking that night. You got to know your demo, people. Asian people, we don't need Tinder anymore. We just go to BTS concerts. That's how we do that parking lot pimping."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,13,"I've been dating a lot of tall girls lately, because it makes me look successful. No, no. I think tall women are beautiful. But some of them like to wear heels. That's just disrespect. Like, you're already five inches taller than me. Why the fuck are you wearing heels? She's like, it makes my ass look better. I'm like, your ass is at my eye level right now. Neither of us look good, OK? I look like a child, and you look like a child molester."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,14,"Last time– the last time I took a tall girl to this concert– I don't know if you guys know this, but apparently, tall people have fun at concerts. Are you guys aware of that? I'm 5′ 5″. I just go to concerts to smell other people's armpits. I'm like what the fuck's the point of this? She was having the time of her life, doing whatever tall people do at concerts, you know, jumping around, obstructing other people's views, seeing everything. I was frustrated. I had enough. So I just looked up at her, I was like, hey! Pick me up. This is bullshit. I paid for these tickets, OK? I want to see Billy Eilish, too. Come on."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,15,"I know I'm becoming an adult finally, because now my favorite TV show is Fixer Upper on HGTV. That's the greatest show of all time. You guys watch it, Chip and Joanna Gaines, Fixer Upper? It's a great show, right? It's a great show. Like, it's really a beautiful relationship. Joanna does all the interior decorating, and she brings in all the furniture and makes the house look amazing. And Chip just hires Mexicans to do everything for him. It's the most symbiotic American relationship ever. And it's a really nice show. It's a feel-good show. It's an aspiring show. You watch the show and you're like, man, one day, maybe my house could look that nice– if I moved to Waco, Texas. If I just give up on my life and move to Waco, Texas, maybe I can have a new open concept kitchen."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,16,"I don't know about you guys. Shit is expensive where I live in LA. And I watch this show and I just get frustrated. Because you get, like, these like, entry-level-job-having people in Texas. And they're like, Joanna, we're looking for a six bedroom house on three acres of land and our budget's $50,000. Bitch, I can't even buy a crack house in Compton for $50,000. HGTV is just basically ""MTV Cribs"" for adults. Because when you were 15, you had crazier dreams, you know? You watch ""MTV Cribs,"" and you're like, oh, man, one day, I hope I can have a Lamborghini. One day, I hope I can have a fridge with only Gatorades. And now, you're like 35, your dreams just get a little more realistic. You're watching HGTV, and you're just, like, oh, man, one day, I wish I could just fix this roof. Look, I'm doing, like, fine by any measure, you know? But I still live in a one-bedroom apartment because that shit is rent-controlled. And when the Asian people, when we find a good deal, we're never letting that shit go. -Yeah. That apartment is about to be generational. It's gonna get passed to my nephew, his kids, and all that. It's mine now, basically. I don't want to buy a house. I live by myself, and I'm scared of ghosts. I've seen enough movies to know that ghosts only haunt houses, not one bedroom apartments."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,17,"Yeah. I've seen enough Hollywood movies to know that ghost only haunt rich people's houses in the suburbs, preferably with a newborn baby, because they got way too much to lose. Shit is high stakes. I live by myself. I ain't got nothing to lose. A ghost come haunt me, I just move. Worse comes to worse, I lose my security deposit. Fuck it, you know? What's a ghost gonna do? He's gonna follow me from unit to unit, start knocking on my light fixtures and shit. I'm like, hey, dog, go ahead. It's not even mine. You fuck around, we both get evicted, OK? Like, you don't want to be a homeless ghost. And if you really think about it, what kind of loser ghost haunts an apartment? That means that ghost probably died in an apartment. He didn't even die a homeowner. I ain't got no respect for that shit. He comes haunt me, I just start talking shit to him. Like, hey, dog, what was your credit score when you died, though, like, for real? For real."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,18,"I was born in Hong Kong. Any Hong Kong people? A couple of us– awesome, man. For you guys that haven't been following the news, Hong Kong is a part of Japan. I'm joking, obviously. But I said the same shit in Kansas City, and people were like, really? Wow, we learned something new today, Bill."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,19,"I did a show in Kansas City. I don't know why either. People are very nice in Kansas City. I'm not gonna say, like, they're racist or anything like that, but they're just, like, curious. Like they're watching me like they're watching an episode of National Geographic. And a pack of giraffes just ran by, and they're like, oh, I've never seen one of those in real life. It looks majestic. This one kid in Kansas City came up to me after the show, very nice kid. This is what he said. He was like, ah, Jimmy, thought you were really funny, man. I don't mean to offend you– that's when you know you're about to get offended. He was like, I don't mean to offend you, but when I first saw your poster, I thought you were gonna play the violin. I was like, I do, motherfucker, just not right now. Shit."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,20,"See, I gotta say, I got some of the nicest crowds in the business. I rarely ever get heckled. And one time I was talking about how I used to play the violin. An old Chinese lady sitting in the front, just stood up and screamed out, first chair or second chair? And I was like, thanks, ma'am, fifth chair, actually, fifth chair. I wasn't– I wasn't very good. I wasn't good. "
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,21,"I grew up very stereotypically in Hong Kong. Like my real name is not even Jimmy. That's my English name. My real name is Man-Sing. In Cantonese, [SPEAKING CANTONESE]. It stands for 10,000 success. Yeah, yeah, yeah, yeah, uh-huh, uh-huh, yeah. I had very ambitious parents. And now I'm telling dick jokes and doing Tai Chi on stage, so– Jimmy was just kind of like an arbitrary English name that just sounded easy. And my dad, he named himself Richard. I was like, Dad, why'd you name yourself Richard? He was like, because I want to be rich. It makes so much sense."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,22,"And then they named my older brother Roger after the James Bond actor Roger Moore. Yeah, but my brother hated that name. He was like, man, it makes me sound like an old white guy. So eventually he changed his own name to Roy. So now he sounds like an older white guy. And now his full name is Roy Roger, which is the oldest white guy to ever white."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,23,"I grew up very stereotypically, man. I didn't play basketball or football. I grew up playing ping pong— competitively! That was a serious national sport back home, man. You know, I didn't go to any, like, fun summer camp, space camp. My dad sent me to a ping pong training camp in Gwangju, China. I almost died. It was 100 kids competing for one spot on the national team. It was basically Fortnite with ping pong paddles."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,24,"We took that shit seriously, though. My dad would take me to every practice, every tournament game. And he always tried to give me a pep talk before every game. But you know, Asian parents, they're way too honest. So every pep talk just turned into an insult. Like, he would come up to me, be like, (CHINESE ACCENT) Jimmy. Jimmy. You're going to play well, OK? Even though you slow, even though you weak, and you suck. And then he would just walk away."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,25,"I was very good at math. That's a big Asian stereotype. I think there's some truth to that. Not because of some weird genetic thing, just because our parents cared so much more about mathematics and academics. You guys seen it. You guys seen those, like, Kumon Learning Centers in those strip malls, right, right? Kumon Learning Centers, for you guys that don't know, are basically detention camps for young Asian children. You can tell that place is kind of fucked up by the look of its logo. Because it's supposed to be a smiley face, but it's not really smiling. It's just like, meh."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,26,"My parents were way too cheap to send me to Kumon. They got a different strategy. They never let me use a calculator until I turned 15, so I can work on my brain function. That's an old school Chinese strategy. So when I turned 15, it was a very special occasion. It was basically my Quinceañera. My dad just gave me a TI-83 Plus."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,27,"But when you're a kid, when your parents tell you you can't do something, what do you do? You rebel, right? So when I was 14 years old, I stole my brother's calculator. I stole Roy Rogers calculator, and I locked myself in my room. And I started rebelling. I started doing math homework. Other kids were, like, fucking around with, like, alcohol and drugs. I was fucking up some parabolas, you know? Locked myself in a room, I was just punching in numbers. I was like, oh, man, this feels great, you know? It's so wrong. It's awesome."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,28,"My dad was pissed. He was knocking on the outside of the door. He doesn't like locked doors in the house. And he was screaming. He was like, (CHINESE ACCENT) Jimmy! Jimmy! What are you doing inside? Come out right now. I know you're in there using a calculator. Come out right now. I was so scared I didn't know what to do. And he unlocked the door, and he came in. I went into full panic mode. So I just threw away the calculator, and I pulled down my pants. I was like, Dad, I was just jerking off. And he came in, and he looked at me. And then he looked at the math homework. And he was like good, good, very good. Very good, very good, you must really like math. That's good. Keep it up. Because there is nothing, there is nothing that will make an Asian father more proud than to see his son jerk off to his math homework."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,29,"I grew up very stereotypically, man. But all these things– playing the violin, being good at math, my names– those things weren't stereotypes when I was growing up in Hong Kong, because everybody was Asian. Everyone was good at math. It didn't become a stereotype until I came to this country when I was 13 years old. And I automatically became the weird foreign kid. Like, I didn't really even know how to speak English. I learned English how you guys will learn Spanish, just on paper. But if I would have dropped you off in Mexico when you're 13 years old, you would've died."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,30,"I was a very confused kid, man. The first day of school, everybody was standing up, putting their right hand on their chest, doing the Pledge of Allegiance. I didn't know what was going on. I was like, did, I just join a cult? First day of school, this girl came up to me. She was like, hey, what's up? I didn't know what that meant, so I just looked up.'"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,31,"I was a very confused kid. All these little customs, I wasn't used to. Like the first day of PE class, first day of PE class, we had to change into our gym clothes. I'd never done that. Everybody was wearing boxers, and I was still wearing tighty-whiteys. And this kid, this bully next to me, he was being real mean. He was like, hey, look, the Asian kid's wearing tighty-whiteys. That's gay. And I was like, oh, really, is I what it means? I had no idea. And then I put on my gym shorts, but my mom had bought me gym shorts that was my exact size, an extra small. So that wasn't very cool, because it came down mid-thigh. And apparently back in the day, that was called a John Stockton. And the same kid next to me, that bully next to me, he was like, hey, hey, look at– don't wear your pants like that."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,32,"Pull your pants down, man. Pull your pants down. And I was like, who's the gay one now? But I didn't know what to do. Everybody was looking at me, and this kid kept saying pull your pants down. So I was like, oh, shit. I've seen Shawshank Redemption. Maybe this is just how it works in America. So I start pulling down my shorts all the way down to my knees, all the way down to my ankle. And that same kid, the bully next to me, is like, hey, what are you doing? Don't pull them down all the way. That's gay. And I'm like, what is not gay in this country? And apparently this other kid next me, he's like, hey, don't pull them down all the way. Just sag them a little bit. Just sag your pants. And I didn't know what sagging your pants meant. Apparently, that's a cool, hip hop thing, to pull your pants down halfway down your butt so you show everybody you asshole. And apparently, that's the only not gay way to wear your pants in America."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,33,"I had no idea. All these weird American things I wasn't used to. Eventually, I learned how to speak English by watching a lot of TV, mainly BET Rap City. Because that was my shit. I want to be cool, and nothing cooler than BET Rap City, right? Every music video was a slice of somebody's American dream. The first music video I saw was Jay-Z's ""Big Pimpin'"". You guys remember that shit? Jay-Z's ""Big Pimpin'"" was the greatest music video of all time. It was Jay-Z and his boys on a yacht pouring champagne on this beautiful woman's face for, like, four minutes. I was like, this is America? It's amazing."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,34,"That's all I wanted to do. Like before I even wanted to get into stand-up, that's all I want to do. I want to be a rapper. I want to be like Jay-z in ""Big Pimpin'"". So I started my own rap group in high school. This is a true story. It was me, my black friend Julian, and my other friend Yugi, who was half black and half Japanese. So we are perfectly 1 and 1/2 black dudes and 1 and 1/2 Asian dudes. And we called ourselves The Yellow Panthers. I know. I wish I was making this shit up, but I'm not. The Yellow Panthers was a real rap group. And we had a real rap song. It was called, ""Underground Railroad Builder."""
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,35,"I was confused. Eventually, I became a good Asian-American, and I went to school to get an Economics degree. Because that was the easiest degree that can still appease my Asian parents. But then after I graduated, I didn't want to do, like, econ or finance. So I went up to my dad, I was like, dad, I don't want to do any of this. I want to go try and do stand-up. He was like, what's a– what's a stand-up? You mean like a talk show? I was like, yeah, sure, talk show, whatever you want to call it. But I want to go pursue my dreams. And he was like, no. Pursue your dreams how you become homeless. I was like, no, no, Dad, Dad, it's– things are different now. We're in America, OK? In America, we're supposed to do what we love. He was like, no. Everyone does what they hate for money and use the money to do what they love."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,36,"That's that old school Chinese mentality, right? See, I'm like first generation. But my parents, they're like negative 9 generation, because they're so frickin' Chinese. Like, it's really hard for me to watch TV with my dad, because he's trying to make me explain everything to him. First of all, old Asian people, they don't watch TV. They judge the TV. This is like, I'm just sitting next to my dad on the couch, and he's wearing his, like, old Asian man costume, which is just a wife beater and tighty-whiteys. He's just sitting there, arms folded, judging the TV like–"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,37,"He's made some random noises around the house. Now whenever he sneezes, it's never just a sneeze. It's like a whole tsunami of sound waves that comes after. It's just like, achoo! Oh! Ay, shit. Oh! I'm like, what the fuck, Dad, just have an orgasm? What was that? And he doesn't understand what I'm saying half the time. He's like, oh, there's an orgasm. OK, the orga– orgasm."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,38,"And he's trying to make me explain everything to him on TV. Do you understand how difficult it is to explain a rap music video to an old Chinese man? We're just sitting there. My dad was like, uh, Jimmy, Jimmy, what it mean when he say Lamborghini Mercier? What's that? And I'm like, Dad, he's bragging about his car. It's a Lamborghini Mercier Largo, a very expensive car. You know what that is, right? And he was like, oh, OK, OK, yes, yes. That's when you know they have no idea what the fuck you just said. He was like, OK, OK, yes, yes, a Lamborghini, OK."
